application_id,annual_income,credit_score,loan_amount,years_in_business,num_employees,previous_loans,debt_to_income_ratio,monthly_revenue,loan_purpose,industry,has_collateral,education_level,geographic_region,default
640,47801.468207990234,705.5099251554248,89204.33508509569,1.3997057690498396,11,2,0.21484265077461767,25400.14344505927,equipment,technology,no,bachelors,southeast,1
641,106201.60459245263,706.5376984316531,11254.871952727157,1.8544374833059667,5,2,0.3868658833979314,18429.990964083845,equipment,manufacturing,no,bachelors,northeast,0
642,111503.4182739264,771.8554134681756,48366.62666699977,2.3072677877211216,9,0,0.4954834832782258,2369.356978272694,working_capital,technology,no,bachelors,midwest,1
643,143694.42068314043,763.5925137591405,12982.834108684687,2.295532266565566,6,1,0.2303153978999311,8562.727390416325,business_expansion,healthcare,no,high_school,northeast,0
644,17446.79034945777,798.3566198345853,32389.298596026587,0.6830502619182428,9,1,0.3509484729948614,16405.743777819993,working_capital,healthcare,no,high_school,west,1
645,47556.84270903028,607.8962576210178,7911.79752442581,3.4155134239708818,6,4,0.1785613048295544,8748.56451507542,business_expansion,retail,no,high_school,northeast,0
646,63844.34358860738,728.2909472444608,30667.076074515313,0.05800198241352784,8,3,0.5166185426581078,3342.6199015878115,equipment,manufacturing,no,masters,midwest,0
647,142156.09369151163,751.9825333260077,18091.91156586451,0.06423509175687743,14,1,0.10305667617926349,2656.2120611229666,equipment,services,no,high_school,southeast,0
648,69702.53197706574,784.4841107906848,17728.24638539385,1.9530651934817111,5,0,0.1590366536626691,6124.9107580685495,business_expansion,services,no,bachelors,southeast,0
649,111664.81310832748,778.1872036677071,28118.70695677079,2.3420221966084047,7,1,0.2300149874950968,7215.7061240235,real_estate,services,no,bachelors,west,0
650,15932.910337689304,719.6820578868465,10181.98237487343,0.9642935901329629,6,1,0.2458956790597373,6611.537940531771,working_capital,services,yes,high_school,southeast,0
651,39338.17916041569,782.6997905172896,10119.507874684672,2.4067141602486206,11,2,0.29794243349797506,6869.921103120895,equipment,retail,no,bachelors,southeast,0
652,124447.42778334697,760.8776691952966,18679.671679214007,2.1776882571708835,8,2,0.3416211641663599,2710.0744375467116,business_expansion,manufacturing,yes,masters,northeast,0
653,43592.03381022559,703.0365863295165,47507.925040269605,1.2887534639722322,7,1,0.33186633281730216,3441.0202537974633,business_expansion,food,no,masters,west,0
654,50605.80423985023,679.8006732641469,19066.210140292136,3.1647162380184937,9,0,0.5112326430329385,3170.4761761520526,working_capital,services,yes,masters,southeast,0
655,140668.45868682687,787.6664639989094,90401.4173948576,9.505775798224537,13,1,0.06367704729510709,585.0826662363564,business_expansion,services,yes,phd,southwest,0
656,23847.8569672099,775.9491555113611,107605.69631468774,2.024759111399392,6,0,0.12093854521653855,3109.1132713345783,working_capital,technology,no,bachelors,northeast,1
657,29111.317698224015,,23263.856897349888,4.626049454906111,5,2,0.5837639158024387,4863.182908861377,real_estate,services,yes,phd,southeast,0
658,14269.188276750128,818.2401606523804,70692.37458340437,0.8534478428349925,8,2,0.07650347020314145,9214.854979045727,working_capital,technology,yes,high_school,southwest,1
659,144367.45921773295,734.0056353140305,11553.743377633837,4.305831109649543,11,1,0.20307008434591378,5655.761634095833,equipment,technology,no,bachelors,southwest,0
660,100193.61347229507,787.616936046935,25399.490265567816,3.1401034665387835,13,3,0.5858630929804733,2661.669773596331,working_capital,food,yes,bachelors,southwest,0
661,98476.68346678381,631.1497942659441,29047.871076430343,3.0624362985480778,8,1,0.3278964112835722,1200.7790029197083,business_expansion,services,no,bachelors,midwest,0
662,38444.989906373514,774.5945846366217,37321.92441268439,6.705770350748914,11,2,0.2444168471791674,11704.710294722034,equipment,healthcare,no,high_school,west,0
663,13181.925531358866,730.5059839935718,6641.744707185368,0.7971757129603163,11,1,0.25802077050229744,5464.330761545299,equipment,technology,no,masters,southeast,0
664,9513.399524517883,734.2433323969098,27680.11232903731,1.378735047493978,7,2,0.2572605455000031,4551.306703437325,business_expansion,services,yes,bachelors,west,1
665,125057.72749431337,639.2991220432241,57451.93651108028,0.26016411644397813,8,1,0.30964343422537677,9092.124590919093,equipment,services,yes,bachelors,southeast,0
666,75174.37485861417,710.5818288993654,2737.229273439312,3.8851954197247,14,2,0.45142248141745583,1702.829285626442,business_expansion,services,yes,masters,west,0
667,85529.11871871547,672.313231310171,12222.495285809397,5.571146694431497,7,1,0.21965657187274565,7928.780972717396,working_capital,services,no,high_school,southwest,0
668,61700.31866903621,779.262785320931,58351.00869225825,1.5617871059375315,7,1,0.4339893704516164,9174.78094845297,equipment,services,no,high_school,west,1
669,26114.822324498175,742.1176719514301,14938.668429213212,1.324023772099241,11,3,0.4584806810495896,4735.2552445723295,business_expansion,technology,no,phd,midwest,0
670,39898.255746161434,786.6029573729124,27001.046627897722,3.224557115840485,5,2,0.4473584434128522,16366.106384177458,equipment,services,no,masters,midwest,1
671,20653.614697280016,722.6351714876712,33139.611820162296,0.23580024384403314,11,2,0.30123279610229703,6267.386587450213,working_capital,services,yes,bachelors,midwest,0
672,18280.47053801193,812.4516712489283,12264.87752143107,1.0437483702321657,11,1,0.2067580207834178,14681.52801131559,equipment,healthcare,yes,masters,southeast,0
673,94665.81887397426,686.2632325932046,8820.454424192787,1.368126075790062,7,1,0.2465741889690526,,business_expansion,services,no,masters,midwest,0
674,10505.634012724488,848.8154726831502,20817.647969952424,2.193109713301645,8,1,0.11156484505153665,11337.691614080744,business_expansion,manufacturing,no,masters,northeast,1
675,20785.00879275686,698.2218180080534,50946.722307359785,1.9420514454167224,6,0,0.29044543997643,11782.308419288083,business_expansion,technology,yes,masters,west,0
676,41794.84041622746,811.1996307888928,27843.567857304446,0.7021601282623439,5,1,0.40459676398239114,5878.357506567904,working_capital,services,yes,bachelors,northeast,0
677,54193.22282952754,819.9088789911849,9023.455457791542,2.3347290817001864,6,2,0.1854921463427811,4598.247707932859,real_estate,services,yes,bachelors,southeast,0
678,14086.386154066584,778.4427891904916,42792.114361564185,7.805751932321701,14,1,0.4440372022605107,,working_capital,services,yes,bachelors,northeast,1
679,69073.24547219936,646.0299957130228,9491.19291821158,0.0823845901835606,11,1,0.4618007835325951,4977.544741957454,real_estate,technology,no,bachelors,midwest,1
680,59183.19475246123,670.7107475764149,32497.390984075708,3.421178343496268,9,1,0.21368567782823425,565.5411850153698,working_capital,healthcare,no,bachelors,midwest,0
681,123626.51610999774,819.9552795970775,21684.63865794591,2.9401608797615273,9,0,0.2490880457372236,,business_expansion,services,no,high_school,midwest,0
682,54887.70301191284,717.9716747621735,17126.21969430613,7.747966809535683,8,2,0.15239326930302713,3170.9557476617983,working_capital,retail,no,masters,midwest,0
683,74131.59141035962,732.8933428405193,19983.037150686,3.109828874987653,9,2,0.2808427432873524,11592.978846702767,working_capital,healthcare,yes,masters,southeast,0
684,27442.16773056007,811.5549294693546,22172.378542026527,2.941229722696306,10,1,0.47126121616512245,3424.354982267892,business_expansion,food,yes,masters,midwest,0
685,28469.619900965856,578.3306620430025,23785.82056324983,4.406494112216328,10,1,0.06692143155981316,1832.560372465884,business_expansion,services,yes,bachelors,southeast,0
686,15640.995727582369,771.3445399772247,29076.666719640856,0.9351291087359669,8,3,0.09729621532741613,10653.699623706918,working_capital,services,yes,high_school,southwest,1
687,27678.75131173729,799.910695401638,47341.8306516536,2.7170337113066196,14,2,0.4303960297294262,16240.036351727094,real_estate,healthcare,no,bachelors,northeast,0
688,39424.517250133395,737.1024927562513,77074.97305285012,2.198291638733763,9,0,0.16154536557533852,5662.181420219299,business_expansion,services,no,high_school,northeast,1
689,115565.33499079396,700.2184443500323,24444.590389893157,1.731283625691657,7,1,0.12203602880211993,11479.509464978453,working_capital,technology,no,bachelors,midwest,1
690,24123.506463829486,716.8155326431613,43789.20749482111,0.24847301241395353,3,3,0.15170267814068114,5212.129161300078,working_capital,services,no,bachelors,southeast,0
691,187593.74176336097,699.9478968005346,26621.15857917666,1.038599392558823,11,1,0.02021853327765211,13533.611502582637,working_capital,technology,yes,masters,southwest,0
692,78781.90435663915,798.7505022368007,19037.39451435233,0.985436010175994,10,2,0.1546279352288038,3567.3408103560587,equipment,technology,yes,masters,west,1
693,67799.64907130925,741.4405728195663,30132.587561971162,3.864792275952599,11,3,0.644662762304677,11475.15107251125,business_expansion,healthcare,yes,high_school,midwest,0
694,51716.07784059447,490.20471081424887,6580.632518186425,7.601892460022702,10,1,0.442619966781939,,business_expansion,healthcare,yes,high_school,northeast,0
695,44519.99881577793,741.1805085111218,10876.892625483357,0.7871629634428154,9,2,0.1936945362087342,27443.982014958525,equipment,retail,yes,phd,southwest,0
696,31367.282574480563,704.1845294413381,8363.667123674451,0.23266521461966894,11,1,0.22912982138695004,,working_capital,technology,no,bachelors,southeast,0
697,13499.247104774504,799.9312586651486,28914.349266705864,30.159749440636013,12,4,0.4699708510430974,6287.988230558475,working_capital,services,no,masters,southeast,1
698,24885.98644112822,762.7160283647984,3629.60306023788,3.5252361653318847,11,0,0.6709864639685191,22926.926520320972,working_capital,technology,yes,high_school,west,0
699,144139.96600626878,741.869208521787,7513.713039923736,6.527086860992448,12,0,0.3811719084242585,2926.3517923832615,working_capital,food,no,masters,midwest,0
700,75432.57453839661,746.2320517228345,4702.991923257837,0.46603213033065183,9,1,0.14545646219175434,14070.356475045193,working_capital,services,yes,high_school,southwest,0
701,143300.61071577907,789.4432270634081,24790.664740520482,4.839856531627067,12,1,0.3114564757260134,12661.465456482136,equipment,services,yes,high_school,southwest,0
702,30685.732013224715,659.1132826182366,16891.47962691539,5.03513827338581,8,3,0.3295775110209374,20458.243326621716,business_expansion,technology,no,masters,northeast,0
703,20096.623337540474,770.394160832034,20095.614951078103,0.49281642934504194,7,2,0.1001345440313196,14214.52798463215,working_capital,retail,yes,masters,midwest,0
704,51331.69795481915,799.4221674317514,32539.55469136492,0.5280792866042296,8,1,0.19690269634813823,7520.051068471633,real_estate,retail,no,bachelors,southwest,0
705,25714.772688645557,766.7311343127284,22957.482275780276,1.0505931118192189,12,1,0.4623926515186212,22269.384276384877,equipment,food,yes,high_school,midwest,0
706,59612.04530693506,703.3321643842648,18397.990369422212,0.7330534826143909,8,1,0.13092703878524345,,working_capital,retail,no,masters,northeast,0
707,10706.820732189759,727.4006841149945,3527.7594399558693,11.116235051112751,8,1,0.39432607439818407,,real_estate,technology,yes,high_school,midwest,0
708,5711.960564993542,736.380161110059,32583.006166156432,1.3526923621254052,9,0,0.050116540405136425,11187.366352865783,real_estate,healthcare,no,bachelors,northeast,1
709,65931.37666259657,762.3197660707152,3222.3338986721797,4.297723821578866,13,4,0.296401475471839,10352.330253588794,working_capital,manufacturing,no,bachelors,midwest,0
710,146780.49187689731,,27989.4917806579,4.905048855128328,11,0,0.31042296406609104,9020.176361656411,business_expansion,technology,no,bachelors,southeast,0
711,68047.62478810742,689.4660671424216,140556.55720293996,1.4629922414302425,9,3,0.22402814861592898,7898.4188297975925,business_expansion,manufacturing,no,bachelors,midwest,1
712,74890.99326409254,622.7386627967533,36562.857341595576,3.442640877802349,7,3,0.2778833701283415,34010.34883592017,business_expansion,food,no,bachelors,midwest,0
713,53001.822237656976,723.9069437981111,14026.467675791495,0.34219534262228457,6,1,0.16315824200760806,14224.616825294277,real_estate,retail,yes,bachelors,southwest,0
714,56850.328318373955,733.799238278836,46067.79441862039,1.5173254541080903,6,1,0.12497410404297106,16525.29178865052,equipment,services,no,high_school,southeast,0
715,12801.213535383287,790.1572034109038,85445.72282087954,10.262118753040083,15,5,0.2236688918634138,9194.025748566528,working_capital,manufacturing,no,high_school,northeast,1
716,26580.611592177363,794.6802431986143,51392.53069299346,0.5536825404894055,12,1,0.0695454388226435,17300.070801136433,business_expansion,manufacturing,yes,phd,northeast,1
717,114778.44532791371,804.1707240811022,62971.65374951584,1.461870820663937,6,0,0.5610385771036983,12593.229666868208,real_estate,retail,yes,masters,west,0
718,38719.433276026386,565.9432097318424,11499.983063039352,4.68940265222039,8,2,0.08375656222501378,1252.798265115709,business_expansion,manufacturing,no,bachelors,west,0
719,113235.58934352106,678.9840434687537,17214.382194442536,3.2846669804210533,4,1,0.10523671472180747,6550.038091034428,real_estate,retail,yes,masters,northeast,0
720,55691.958917064745,676.1678305972612,40493.094629526575,2.99509514339265,12,0,0.6200501067936239,8869.34604029217,equipment,technology,no,high_school,southeast,1
721,57812.955281944625,809.0732150693807,22529.382902492118,5.75722695551363,5,1,0.24670715066866694,,real_estate,technology,no,bachelors,northeast,0
722,38958.07930177909,681.9032281774594,10699.162158026818,0.08857638333532358,17,2,0.21512096910513984,4644.683382440383,business_expansion,retail,no,high_school,midwest,0
723,82744.6956860073,812.9731172018722,37000.28842772585,4.424253894394135,13,0,0.06416639800114152,26311.66707194132,business_expansion,manufacturing,no,bachelors,west,0
724,96959.35402771896,815.1471293802698,40388.127661788145,6.425203162629041,5,0,0.44219744247594545,4154.923433486907,equipment,technology,no,masters,west,0
725,25318.642911462302,641.4232704884926,19067.627206018642,0.04892013654185551,6,1,0.17662288274125046,5362.98335451739,working_capital,healthcare,yes,bachelors,midwest,0
726,14132.917171652218,714.6492450472936,9223.179806711181,2.4558791879084403,10,1,0.31181042238951595,6824.9418911067,equipment,retail,no,bachelors,west,0
727,7272.1727106089675,756.9838478401376,16556.901806220012,1.2858411279275468,8,1,0.5440611293438214,11192.487020636203,working_capital,manufacturing,no,masters,southwest,1
728,72367.79550757271,803.8240668590977,17655.15469384782,0.15628940468400127,8,1,0.1503490096772508,8131.253679808087,equipment,food,no,masters,southeast,0
729,66610.01544670296,658.9910249860369,26739.685388473845,1.622556420594738,7,1,0.33004202055366433,32305.08999793069,business_expansion,services,yes,masters,midwest,0
730,222039.1271517257,804.0256540383954,7802.315513880605,3.0987276537829667,7,1,0.5441388335765956,11290.815865037028,real_estate,manufacturing,no,bachelors,midwest,0
731,53236.66945368123,708.7611752967866,21155.77194216603,7.540423289097968,9,2,0.3885610225925331,8861.079704616095,business_expansion,services,no,masters,southeast,0
732,46266.97952478542,767.268906574948,15555.172448913365,2.9069430560889833,9,2,0.26000839381097784,,working_capital,retail,yes,masters,northeast,0
733,61087.50060686037,830.4512175493909,37289.848079552496,5.829346884780699,11,1,0.07821173322633171,465.97569890056064,real_estate,food,no,bachelors,northeast,0
734,63522.85072673519,762.1077485392932,186278.34761700468,0.38886231298896246,13,3,0.6422674916362818,4453.732687200914,business_expansion,technology,no,bachelors,west,1
735,43525.337491112114,688.0650661698869,27859.43146543004,0.7091467708443888,9,3,0.32799389666376394,6996.558794862405,equipment,manufacturing,no,bachelors,west,1
736,26070.12293448412,750.8609963029221,23261.354608709054,10.549103999688136,12,2,0.5331675186986441,,working_capital,healthcare,yes,bachelors,west,0
737,51099.41257034572,763.5365736861042,32091.334453253476,6.551759080377408,12,3,0.3104272685474125,3931.259805903472,real_estate,retail,yes,high_school,west,1
738,49647.653686985876,737.4236605467427,41210.1482824035,0.8045284793563379,9,1,0.313483444074067,4859.874981680181,working_capital,healthcare,yes,phd,midwest,0
739,49036.96005096843,786.755098011874,1102.943993322424,2.9104504884338502,11,2,0.4352525640920738,8546.619390795968,working_capital,technology,yes,masters,southwest,0
740,88830.04435881894,776.0784575026207,23108.991937888233,1.3512278169255878,11,2,0.16368257890681046,4786.589840985758,business_expansion,technology,no,masters,southwest,0
741,50402.02796476371,770.0572535881732,44708.01570584233,1.8967123180622025,10,0,0.2981011135266761,8572.821184568975,real_estate,technology,no,masters,northeast,1
742,14458.947863338477,666.1616114601225,5218.151831565821,5.917215313882853,8,1,0.4279886079935505,5949.5330934006115,equipment,healthcare,yes,high_school,northeast,0
743,29913.859303475838,825.6931924920871,27687.55258839507,3.992154509844015,5,2,0.4542316311500361,4625.236688294809,business_expansion,healthcare,no,masters,southwest,0
744,43102.58979538282,754.7430599366455,47798.47193038121,0.817169045034163,8,1,0.0896018835381069,13461.7597580805,business_expansion,manufacturing,no,bachelors,northeast,0
745,52226.290766829945,801.6101727300028,83566.9386587636,1.1393617100960427,8,1,0.45661235990443577,1943.3382106883664,real_estate,healthcare,no,masters,southwest,1
746,73448.56651267418,651.2001473414366,29879.875324044737,1.0262477670120453,9,2,0.13445802225410008,10214.551502393113,business_expansion,healthcare,no,high_school,northeast,0
747,52538.883522056974,830.3743505384913,37094.21348298831,4.551434725656992,7,0,0.17399877952002407,,real_estate,manufacturing,no,masters,midwest,1
748,5880.171475193504,717.1394102550348,34459.05930109602,2.0205538292190313,10,1,0.4324512719718009,14615.983043187793,business_expansion,retail,yes,bachelors,southwest,1
749,16258.774503466711,817.8194872512947,6586.799948603923,9.030973087830596,9,0,0.2601679956192314,3563.035299523298,real_estate,healthcare,no,bachelors,northeast,0
750,77020.12157449282,,105331.4614880988,5.089683514431351,7,2,0.3671666348739221,1232.2469034506746,business_expansion,services,no,masters,southeast,0
751,42180.60265981999,679.5611431116781,31778.718439642602,0.7117062463290085,10,0,0.2364671346611395,7022.507031059971,business_expansion,healthcare,no,masters,northeast,1
752,55981.7139964236,803.787477411575,20537.780085036098,4.624535964762845,10,1,0.3627254727940435,18884.63230186292,business_expansion,healthcare,no,masters,west,0
753,38048.020838257806,629.5336936146961,58311.868282458825,2.1161411897574967,6,0,0.08062233685392511,3336.8823249998723,business_expansion,retail,no,bachelors,west,1
754,29807.00372556211,751.4542517630009,13114.092260440313,0.8779235503473466,13,0,0.0368294020210663,5772.306934632985,real_estate,services,no,bachelors,southeast,0
755,39176.46198657388,814.8883394866365,35008.4150199845,1.3545196452626878,11,1,0.3640662612740852,11887.357376603288,working_capital,healthcare,yes,high_school,northeast,0
756,56480.40692960492,644.2801984147027,19034.925295601875,10.74019533763676,6,0,0.2609855488771839,7758.3078917321545,real_estate,manufacturing,no,phd,west,0
757,50118.06465997542,714.8205667700477,12685.239214058842,1.9847213778542172,7,1,0.15173299900650528,5530.356639892867,business_expansion,services,no,bachelors,midwest,0
758,96529.4765144235,830.0987972528148,24942.524251715327,3.814676957110757,15,2,0.10003007018677014,8870.237338045077,business_expansion,retail,yes,masters,west,0
759,11721.48575405447,728.7501151885044,27717.3220734504,1.9450107494486701,9,4,0.2713155405844834,32809.026356465176,real_estate,services,no,bachelors,west,1
760,13546.612922609242,787.6499483431552,22608.192366506606,1.3935311488263817,6,2,0.16394481874910638,13686.922366979376,equipment,technology,no,bachelors,southwest,1
761,41790.29541954932,796.5804663725357,112382.80692691347,4.775088961947795,13,0,0.5253661960522499,27186.09902850839,business_expansion,services,no,bachelors,midwest,1
762,74039.20786845,826.6562375544084,27535.468422566217,5.658032794161471,11,1,0.06614006615695364,10583.928811676335,equipment,technology,no,phd,northeast,0
763,85541.67033329484,755.670977411474,18354.219063561675,0.22381235933353905,5,2,0.5099602665724342,10597.915784477113,business_expansion,healthcare,no,high_school,midwest,0
764,30830.57773983644,759.139008928775,27009.99190120015,0.9812551774353556,8,3,0.04212798412921925,12607.663621764206,real_estate,services,no,high_school,midwest,1
765,1813.1648188273741,671.4919957436585,40742.12455657812,2.127043495561118,11,1,0.5608536484247992,9930.392584739257,working_capital,retail,no,bachelors,midwest,1
766,31687.59395732771,811.4944123134803,33480.39167169939,1.1415759816137763,10,4,0.13845790963517154,6616.1070438522775,business_expansion,retail,no,bachelors,southeast,1
767,66761.37308409315,,70504.83103619417,4.59164459937611,15,1,0.27830201903037777,5363.398466226186,equipment,services,no,bachelors,southwest,0
768,49409.39291752988,733.4989290253118,30008.806987058182,0.36559917618808396,8,2,0.04001403811436055,8692.876972220185,working_capital,retail,no,masters,southeast,0
769,75958.96075462793,796.672892189197,2341.0201488793537,4.79546849127981,9,2,0.5097753181697398,,working_capital,services,no,masters,midwest,1
770,112135.36318516522,821.2100944423366,27756.222761534973,2.886112132155924,6,1,0.33218533332532263,10613.722381248057,business_expansion,services,no,high_school,midwest,0
771,44108.06332072396,765.1304259087888,28013.106013793276,1.0248005039060475,6,0,0.16219828063761985,,business_expansion,services,no,phd,southeast,0
772,34721.77608431021,773.7090131491993,49349.980770208414,1.2668635589470096,8,1,0.11255603174948,22484.518407973872,real_estate,services,yes,bachelors,northeast,0
773,22964.32345964636,736.0743704554145,3467.1327732787813,0.6059782756827783,10,4,0.10272570280649214,2083.571881018195,real_estate,services,yes,high_school,southeast,0
774,13465.330382191953,769.6927470055598,36108.12087614386,0.8733575187523765,6,1,0.20165529650941205,16024.198729038138,equipment,technology,yes,high_school,west,1
775,9927.162830412128,592.6149636181894,44510.41954632561,3.789776700043917,7,0,0.0842824670319037,10474.605798214614,real_estate,services,yes,masters,west,1
776,28305.725238264924,756.1079115779968,28187.16269861073,1.4142577669141025,8,2,0.2312085520845292,4902.449435167605,equipment,food,yes,masters,northeast,1
777,102057.21558122007,,41868.15627842457,3.4893001646768695,6,2,0.4606792665416071,16424.2257781852,business_expansion,services,yes,bachelors,southwest,0
778,81119.94216376162,744.7407881886254,10978.867946307477,2.1653038726630953,6,1,0.12697404927250588,8568.813832668553,working_capital,food,no,bachelors,southwest,0
779,33383.88098417573,835.4032492320221,46478.092934244014,0.4710063476831732,6,1,0.16195855964865039,13499.961081789477,equipment,retail,no,high_school,southwest,1
780,188733.0885350114,732.9052836826095,9374.11674009769,2.0738706042385817,11,1,0.34771731351544216,6528.285121502224,real_estate,retail,yes,high_school,southwest,0
781,30018.40151523833,789.5508387118863,14933.374611602685,4.237543523254078,10,1,0.2376592824130913,6731.6695725749505,real_estate,services,yes,phd,west,0
782,119260.01213522466,723.0535944921584,39173.367902317594,1.0600792133271617,10,3,0.4576921807051413,7797.497689796777,equipment,services,no,masters,midwest,0
783,138137.1802762639,792.0492993660488,89703.61728508164,3.1330683967564683,7,0,0.4784540106104707,23209.953062305685,business_expansion,healthcare,no,masters,midwest,0
784,70014.14648771529,789.4466777414796,79164.28684897163,0.6658052998886889,8,3,0.25865252137563277,5845.550452009384,working_capital,healthcare,no,masters,northeast,1
785,28077.27633388236,788.5885820388606,31945.51237339553,0.4375024275841333,12,2,0.25275041428572353,10176.05929708101,business_expansion,retail,yes,masters,southeast,0
786,37143.79324403385,575.6517315809633,5394.401920943138,1.3399214824913566,7,3,0.3198838087797138,4103.370985467089,equipment,food,no,bachelors,west,0
787,57499.12683664541,721.8389458133267,15422.28634069188,1.4789747677491394,5,1,0.5632093659810373,18532.21683644123,working_capital,services,yes,masters,southwest,0
788,13869.455890758065,798.8947481166499,19475.224164550036,4.293996066856472,11,4,0.10780055243060277,33894.37527671985,working_capital,food,yes,bachelors,southwest,0
789,21020.456983722423,655.8083969066593,1428.3665990344114,1.8489959572200954,11,0,0.44465242857141296,5772.631676735063,business_expansion,food,no,high_school,west,1
790,19425.98056677078,726.9131218287537,9202.91870149966,0.2541743644019484,15,2,0.38841493333069166,2563.9372042719065,working_capital,services,no,high_school,northeast,0
791,73797.45235353264,633.1684247667697,47437.00144444272,3.0153617249041087,12,3,0.15901296173891316,37868.607712025405,equipment,manufacturing,no,bachelors,southeast,0
792,111415.77131252873,798.0523372168028,75742.45985073273,1.9004109612503424,7,1,0.5927011465278722,17065.704100762512,equipment,healthcare,no,bachelors,midwest,0
793,83333.72238772544,740.0323581454093,52872.54900484216,1.2087993514571256,11,2,0.25798188410038714,9023.668876833484,real_estate,services,no,bachelors,southwest,0
794,99348.36932955406,478.6430490948629,16218.614564661777,4.861781860047246,9,2,0.3391846518310005,2129.6604459091636,equipment,services,no,bachelors,west,0
795,26043.78946847932,803.9456236806334,40515.13027849225,0.5030725728870252,10,1,0.38251436294129515,14425.73726647557,business_expansion,retail,no,bachelors,northeast,0
796,38514.96967198448,824.0088806034089,24351.357474530298,7.332872637469698,8,2,0.31732055978325563,18841.972758109725,business_expansion,manufacturing,no,bachelors,midwest,0
797,40900.868332633676,711.1544227104398,9130.463048512593,1.219673821523076,13,0,0.583194812671143,1826.0500370922039,working_capital,services,yes,bachelors,midwest,0
798,69816.34090180216,768.7942975681152,30813.363535404864,1.8537932319542003,14,4,0.20142425091561916,1589.034058823374,working_capital,retail,no,bachelors,southeast,0
799,28988.444292254993,723.0199509391007,37891.07207837616,7.945087277694419,9,3,0.17364513948347268,4965.426703100566,equipment,technology,no,masters,midwest,1
800,95231.43480294482,708.8757922299835,10961.725797810363,4.296887132843777,13,2,0.4441204652156342,,equipment,services,yes,bachelors,southwest,0
801,135632.76775598247,796.550551817319,6752.59572256343,0.23162310018943694,8,6,0.3027777648862822,4930.77033765582,equipment,manufacturing,no,masters,northeast,0
802,72360.08633044903,697.8157109074668,16512.16239546267,2.5903610077626427,11,0,0.2516585067233858,4710.567306641453,working_capital,manufacturing,yes,high_school,northeast,0
803,37155.511203905386,766.2090558170144,58506.84773974831,1.1147691621026916,10,2,0.22599213331448267,17719.83401536412,equipment,manufacturing,yes,bachelors,southwest,0
804,24031.59813358496,671.484642112249,43083.55957270264,2.130808298842968,5,1,0.07706842854251059,27088.277245097648,business_expansion,healthcare,no,masters,southeast,0
805,19469.354911019935,816.6275359973058,17499.3508445566,4.07567622232273,6,2,0.20832781057783478,934.4244130530278,working_capital,technology,yes,bachelors,west,0
806,5965.270832318389,795.9628878376382,11841.560552945371,2.0565664588475667,9,1,0.1933519989800518,2759.315892912141,equipment,healthcare,no,masters,southeast,1
807,41911.09376831172,817.7582359855818,24177.996726397963,0.22101026809145657,7,2,0.2901047660429331,4001.5533559648943,business_expansion,healthcare,no,bachelors,southeast,0
808,40027.06751503186,801.2298804954603,8640.742596780698,2.2649434061112608,8,0,0.2474191713317047,3483.300682980428,working_capital,services,no,high_school,midwest,0
809,91278.47567753564,744.4553894506316,28428.517085581236,0.0732766694315315,6,0,0.28253884813421476,22142.511142352698,equipment,healthcare,no,masters,southeast,0
810,30646.688017098382,769.7016954261321,21420.589432173547,1.2850162888397691,2,1,0.3643103248019221,3044.0230543398075,real_estate,services,no,high_school,northeast,0
811,43802.683252538,672.5089519260044,1212.3937967457118,1.9504384975275209,5,2,0.6309241745261523,,real_estate,services,no,masters,west,1
812,61762.20906065951,782.4824420186433,18281.035872455894,3.104155116720858,9,1,0.18588526395958974,2207.058098574837,real_estate,food,no,masters,southeast,0
813,71527.80389017705,756.6611635106234,1512.8703942595216,2.1169153435663386,5,0,0.40677993726955197,2481.8184586348716,real_estate,technology,yes,masters,southwest,0
814,84203.71689386574,694.6984640523626,29910.14970074787,0.49443576523772226,8,1,0.38895513385613834,9709.37741255991,real_estate,services,yes,bachelors,west,1
815,57343.72820110694,523.1791897626856,8007.634502064394,8.074356519207138,3,0,0.19584538693882966,3540.8857532890393,equipment,technology,no,high_school,midwest,0
816,14714.55943175759,817.3082726128328,4425.79513279904,3.1520360973431822,6,3,0.08364062135238959,6147.027283659227,business_expansion,retail,yes,phd,northeast,0
817,67132.30601347606,811.0673509807849,19982.8055133251,1.143639761387564,12,1,0.6743068308374455,,business_expansion,services,yes,bachelors,west,0
818,28777.871128535477,825.497392935044,18529.834423682205,10.138867958548062,10,0,0.0784508626081547,12305.89069973691,working_capital,retail,no,bachelors,southwest,0
819,114926.1005657814,693.3638785868791,30653.394242912465,6.425933000044191,10,3,0.3942022910664287,19600.500459006977,working_capital,technology,no,masters,southeast,0
820,50828.37770808059,750.4233176337015,8360.76307741031,0.4646681681915751,4,1,0.0989378045729943,7562.754331092353,equipment,food,no,high_school,southwest,0
821,59915.961652915124,797.7756771467946,63304.735985337604,3.1963661699600907,13,2,0.4374003077495893,9196.957348839971,equipment,food,no,masters,northeast,0
822,233606.71279557698,806.4765440135473,41456.681487837996,2.4634152305400385,8,0,0.47585274304189956,10888.893727644387,working_capital,healthcare,yes,bachelors,west,0
823,85219.99861691782,568.1769118332381,64978.33042398025,0.6425845923734759,10,1,0.18404424570920974,10815.33011747817,equipment,retail,yes,high_school,southwest,0
824,66262.67742030474,810.8419993393907,20793.155786489122,0.7976644460896629,8,1,0.4295382761810021,1957.2228491518783,equipment,healthcare,yes,bachelors,northeast,0
