annual_income,credit_score,loan_amount,years_in_business,num_employees,previous_loans,debt_to_income_ratio,monthly_revenue,loan_purpose,industry,has_collateral,education_level,geographic_region,loan_to_income,rev_to_loan_ratio,rev_per_employee,credit_tier
49535.00416777146,823.3402158049407,40583.298173604126,0.0674458479419066,7,0,0.0763461328208872,13383.2573141657,equipment,retail,yes,high_school,southeast,0.8192852479699437,3.9572704780925556,20074.88597124855,Excellent
88366.59407287353,737.4450140527003,26096.99798172887,0.351687234861363,13,0,0.2051852635843128,15430.017047777204,real_estate,manufacturing,yes,high_school,northeast,0.2953265117348764,7.095076786068131,13225.728898094747,Average
84540.72547064615,822.8152343033481,60182.22539570503,0.2936937865236677,9,0,0.2322847824348683,10574.590270897656,business_expansion,healthcare,no,masters,midwest,0.7118725922915028,2.1085143065799516,12689.508325077186,Excellent
144321.4027106902,778.8803249636405,15186.670703247504,0.3545115517907311,9,5,0.1858503892843852,2401.625904022393,working_capital,food,no,masters,west,0.10522812568268758,1.897684582059733,2881.951084826872,Good
10103.374924457446,725.0436822977836,11800.101398567977,3.5984512379465743,9,4,0.1467703079900127,4413.966237124628,real_estate,services,no,masters,midwest,1.1679366039198735,4.4887406516214154,5296.759484549553,Average
79472.35787092867,806.7890546584083,91941.38647770444,3.68599623899804,6,1,0.1108881821405894,13216.90024720604,working_capital,technology,yes,masters,northeast,1.156897680396873,1.7250425411325319,22657.54328092464,Excellent
80125.11318422125,792.9070421270148,50052.261754440246,1.907022102911399,9,1,0.0528250617479983,15488.745994623034,equipment,services,no,masters,southeast,0.6246763313611416,3.7134176442141396,18586.49519354764,Good
27178.662098342407,700.0297489319469,92097.8519226372,2.842485861852749,9,1,0.1987998336348306,14874.14564479186,equipment,manufacturing,yes,high_school,southwest,3.3886087396798508,1.938044634151694,17848.974773750233,Average
24056.15917172264,738.512554061586,17364.011156997534,0.043847825789882,5,2,0.4275962254516211,8941.513500545683,business_expansion,healthcare,no,bachelors,southwest,0.7218114509604112,6.179341917614969,17883.027001091366,Average
26114.82232449817,742.1176719514301,14938.668429213212,1.324023772099241,11,3,0.4584806810495896,4735.2552445723295,business_expansion,technology,no,phd,midwest,0.5720379117658132,3.8037568877252967,4735.2552445723295,Good
42805.04438634634,725.0938659004205,27283.582918707954,3.442502897537942,10,0,0.4321834402453892,11723.55425866048,business_expansion,services,yes,masters,northeast,0.6373917679378297,5.1563114535923145,12789.331918538706,Average
66831.98435884151,816.0618961940677,27786.69553065748,0.7495776908012912,7,1,0.207150519053136,4872.942518639752,equipment,services,yes,masters,midwest,0.4157694223329714,2.1044355618701007,7309.413777959628,Excellent
24635.41650922113,735.9586596325432,3756.033022451684,0.8097465044870218,12,2,0.092744435206244,10041.56115555198,working_capital,services,no,bachelors,northeast,0.15246476636160472,32.081382968217085,9269.133374355675,Average
28043.942940344925,784.6220495644232,41904.545643042846,0.7138301744119838,7,1,0.2046877964829554,13058.607791991191,equipment,technology,yes,masters,northeast,1.4942458601733697,3.739529712003243,19587.911687986787,Good
77516.96135806633,738.9327899737675,29166.41399651745,0.9117232623347002,7,0,0.1883092657292079,22681.293453519495,business_expansion,food,no,masters,southeast,0.37625847924321626,9.331813004690964,34021.94018027924,Average
19041.44460659731,684.2821138374921,28991.04208635269,0.5436355277834288,11,1,0.1519515961436566,5627.486383768087,business_expansion,services,yes,bachelors,west,1.5225232477784594,2.329334571753006,5627.486383768087,Average
77841.40661273529,700.2113243721283,34186.87196005505,2.3548514339387068,6,2,0.1084126259427227,3778.747777090453,working_capital,healthcare,yes,bachelors,midwest,0.4391862049679701,1.3263855604204284,6477.853332155062,Average
39573.72559514074,772.6685713405794,502.70709154034734,1.2709408153561808,9,2,0.197088262289571,,working_capital,food,yes,masters,midwest,0.0127030519357867,,,Good
97086.72927606832,734.751509147691,38577.6102083318,3.5798549167618496,10,1,0.4094665721217758,6285.3169113851945,working_capital,manufacturing,no,high_school,southwest,0.3973520428135769,1.9551185915185998,6856.709357874758,Average
64441.65359162999,795.5387700429112,9297.472940292984,8.898630285666089,5,0,0.3728245580096853,8216.437125278748,business_expansion,services,no,high_school,west,0.1442773799546992,10.604735945553957,16432.874250557496,Good
44868.28400338619,804.8113232134829,51844.96558358157,1.3871038494181085,5,3,0.1336159658144573,6048.081593934407,equipment,healthcare,yes,bachelors,west,1.155492498409642,1.399884797084269,12096.163187868813,Excellent
44833.941906467626,695.3502843262218,17919.990075562175,4.968644373853948,11,0,0.3594899590321178,8190.2602039109615,working_capital,retail,no,bachelors,southwest,0.39969695532342625,5.48455228083399,8190.2602039109615,Average
51341.54906954361,710.5052961211155,32345.443202928614,5.070910983702673,7,1,0.1079112161437306,9109.5782851056,working_capital,services,no,high_school,southwest,0.6300052060853437,3.3796086432351005,13664.367427658399,Average
68288.00104965067,766.9295787432881,11433.879508408689,0.9798166610712764,10,1,0.3423650926906685,12012.410202710716,working_capital,services,no,masters,southeast,0.16743614298986342,12.607175221140961,13104.447493866237,Good
38607.91370323309,806.6561071212084,10002.80980600264,3.268861134383834,7,3,0.6184335863297447,5100.563415151769,business_expansion,food,no,bachelors,southeast,0.2590870328459603,6.1189567894185455,7650.845122727653,Excellent
52810.72819168111,737.2238525357966,25460.929840885445,0.6739805736494733,11,1,0.2973390724503882,,real_estate,retail,no,bachelors,northeast,0.4821166212287526,,,Average
27840.691811013625,786.2294186054212,93213.38232176244,1.2748922851949474,8,3,0.461223556843377,5029.512261636786,real_estate,technology,no,bachelors,southeast,3.3480986374605695,0.6474837157035886,6706.016348849048,Good
62714.03760515744,706.4726452745216,41486.30542609334,3.5456223393231805,4,2,0.1438127616104789,2118.7137501851907,equipment,technology,no,masters,northeast,0.6615154598500942,0.6128423522046951,5084.913000444458,Average
63771.80760027526,704.2608330069572,16782.925989882504,0.4214453247176332,9,1,0.1603772775453223,15591.8732116821,business_expansion,technology,yes,high_school,west,0.26317155842304985,11.148382507426328,18710.24785401852,Average
50550.00313073123,675.456944742763,19731.02375355619,1.4745102829159875,7,1,0.173032636583573,2325.701905915055,real_estate,manufacturing,no,masters,southeast,0.3903268552157742,1.4144437317671457,3488.552858872582,Average
40628.03465247551,746.3417856270069,16277.75298081007,5.124941679675538,7,2,0.1805903906511996,7877.1005098563155,working_capital,healthcare,yes,bachelors,southeast,0.4006532218367495,5.807018095427854,11815.650764784474,Good
6794.144470172223,607.9806569307259,105446.5592861528,1.126966998403249,9,2,0.1617960892194189,14268.094105828724,equipment,retail,no,bachelors,west,15.520211519429118,1.6237336754031493,17121.712926994467,Subprime
37437.76819630418,694.1428859711833,34698.43794923304,2.967418075771254,7,1,0.5843323232505598,15099.247721079266,business_expansion,services,no,high_school,midwest,0.9268297663035268,5.2218769303917405,22648.8715816189,Average
29494.48625420731,609.9418135739136,54850.49768735728,2.9840986342994804,7,3,0.5149779692560824,11825.554368630344,working_capital,technology,no,masters,west,1.8596864923413716,2.5871534152676547,17738.331552945518,Subprime
45420.16200534187,819.0655249238214,15377.972237288644,2.534804049286248,12,1,0.206310488791701,,working_capital,services,no,bachelors,midwest,0.3385714968418974,,,Excellent
55540.6759733154,720.7938014286458,61304.78332237768,15.713295590364886,7,1,0.1935062417596328,17284.29843993804,working_capital,retail,no,high_school,southwest,1.1037817283809774,3.383285447485843,25926.447659907062,Average
99051.3832383702,817.8325083916733,33305.61204345214,0.6635327068926314,13,3,0.2521713209620269,5480.93422613345,business_expansion,services,no,high_school,west,0.3362458044928552,1.9747786236691358,4697.943622400099,Excellent
109051.90449395675,635.5905832964947,41007.31405515739,8.233083172558242,7,1,0.0729711775862622,13964.682883147803,equipment,manufacturing,yes,masters,midwest,0.37603482713182534,4.086495261998548,20947.024324721704,Subprime
20512.52814856654,808.1560779601193,9281.56201526599,6.754987497646042,8,1,0.2711696738235155,3638.0764037846775,working_capital,manufacturing,no,bachelors,northeast,0.45248259734683766,4.703617426561082,4850.76853837957,Excellent
21571.25359265291,784.2596659879739,37848.646696454,5.925861123497942,9,3,0.2128159443785273,23237.93953914266,business_expansion,food,no,bachelors,west,1.7545872580901152,7.367641878949134,27885.527446971195,Good
94715.47317587436,799.0050710684101,10173.108181508956,0.1732304355548675,10,2,0.2201064387484317,519.630435054486,equipment,services,yes,bachelors,southeast,0.1074070354113251,0.6129459265335344,566.8695655139848,Good
85934.94336206965,,30633.701534314343,0.834170389507958,7,2,0.3932294668980015,14240.67392562511,business_expansion,food,yes,high_school,northeast,0.3564754957117841,5.57843416051118,21361.010888437664,
48292.21747577451,636.1001895817718,23362.27968078845,1.5356118394203009,10,4,0.2911377048617092,4933.286346226983,working_capital,services,yes,masters,southwest,0.48376903984631114,2.5339751497312744,5381.766923156709,Subprime
25989.279037855267,817.7909839517768,44448.875205873934,1.911452307185673,5,3,0.3907099224323518,55831.95049593139,business_expansion,manufacturing,no,bachelors,southeast,1.7102773470330073,15.073123961696226,111663.9009918628,Excellent
103215.72744769494,779.39067852159,8989.700670225253,4.095747143305532,8,3,0.310758633452175,11553.476060763252,equipment,healthcare,yes,phd,west,0.0870962293483203,15.422283544204241,15404.634747684338,Good
45684.22136787089,607.428548595035,67251.65542771465,0.4133663771012886,8,3,0.0815052687763567,5529.344041886532,equipment,retail,no,high_school,west,1.4720980989191108,0.9866244641809637,7372.458722515376,Subprime
40760.64149603177,794.5645576144445,15493.561929850826,2.171243015094142,6,1,0.1528639585137546,10409.23407583403,equipment,technology,yes,bachelors,southwest,0.38011084616956,8.062110537750883,17844.40127285834,Good
102575.3017245081,797.4275071102415,48560.673649474906,2.8239671062763887,10,3,0.3667890719827856,6162.2677229770925,business_expansion,services,yes,masters,southwest,0.4734148750488052,1.5227797951893103,6722.473879611373,Good
23440.611890721782,773.1391089845688,27310.15872597642,0.1978771312302844,5,1,0.259882508987697,9102.005833673467,business_expansion,technology,no,bachelors,southeast,1.1650787467549513,3.9993934526712325,18204.011667346935,Good
75616.11143405474,819.5629101235437,19542.700017545158,0.2617284589650545,14,1,0.2673696680216529,16253.28193006446,working_capital,services,no,masters,southwest,0.25844624441353375,9.980165636052837,13002.625544051569,Excellent
43030.95989009771,730.7407242074773,34799.46801234533,1.336164532768048,10,2,0.3024799953672941,9203.550137163307,working_capital,manufacturing,yes,masters,southwest,0.8087076862894866,3.1736864943914025,10040.236513269063,Average
65423.14409075198,772.3156762540693,43767.29024181497,0.5100568698260894,10,0,0.119158601512941,1498.6716397140283,working_capital,services,yes,masters,west,0.6689878765293519,0.41090183049476503,1634.9145160516673,Good
139356.42569041016,798.9776720901222,23851.55947347145,1.5894439850875963,7,2,0.2540695666567128,10778.079005776695,business_expansion,food,no,bachelors,southeast,0.17115507487461085,5.422578268215582,16167.118508665044,Good
74032.091682047,664.0294224825917,26850.712779559013,5.244836238846906,8,3,0.430619011752456,14198.292916687937,equipment,food,no,bachelors,southeast,0.36269018163791394,6.345437322007213,18931.057222250583,Subprime
12728.717689314002,701.0618216457515,25990.83215606469,3.5277088902666014,7,2,0.590823534334822,8101.87850361635,business_expansion,manufacturing,yes,bachelors,midwest,2.041904989050278,3.7406475274001445,12152.817755424525,Average
51553.93548631315,774.0367454608138,12160.845875006611,2.508969907668949,9,2,0.0091252202040521,6179.196793086306,equipment,retail,yes,masters,midwest,0.23588588844006408,6.097467419049736,7415.036151703566,Good
69026.48846068996,,47243.18805063582,2.0206417898036317,9,1,0.6363664743706433,14651.111175836226,working_capital,services,yes,high_school,northeast,0.6844211418469597,3.7214536393664712,17581.33341100347,
34300.22703050759,829.9114412713827,36271.29425116393,3.909045374538986,8,3,0.1901708681624611,17507.501076746794,business_expansion,manufacturing,yes,masters,northeast,1.057465136246642,5.792184074281487,23343.334768995726,Excellent
48546.719283376806,750.0971462446645,69195.2218340731,12.793321741253711,8,1,0.1883637244344935,,equipment,retail,yes,masters,southwest,1.4253326044287684,,,Good
134992.22585473757,837.4355343824427,21567.45630784349,0.0754808814338287,15,1,0.4062407106906145,739.0147903192475,business_expansion,manufacturing,yes,phd,southwest,0.15976813606208723,0.4111832826662398,554.2610927394356,Excellent
33052.800440975974,752.5593528780673,6694.291627629555,1.177300894683793,8,1,0.415245962080934,7785.658393226419,equipment,services,no,masters,southeast,0.20253326611103195,13.956353547424323,10380.877857635227,Good
102057.21558122008,,41868.15627842457,3.489300164676869,6,2,0.4606792665416071,16424.2257781852,business_expansion,services,yes,bachelors,southwest,0.41024200042665715,4.707413147664194,28155.815619746056,
146962.18735519482,823.179090823715,19267.31127704481,2.97016600926036,8,2,0.1082174356240846,13421.48796110505,business_expansion,manufacturing,yes,masters,northeast,0.13110386844165764,8.359124592375624,17895.3172814734,Excellent
49527.1827807657,753.0133799785503,38040.384230076976,5.029911728883081,5,3,0.6716693774041078,8147.164242819478,real_estate,healthcare,no,bachelors,southwest,0.7680708268365752,2.570057397947209,16294.328485638956,Good
48731.81271580223,765.1887146518304,28239.806857592157,0.3302898562059627,9,1,0.5037402077598274,9186.883921803734,real_estate,manufacturing,no,masters,west,0.5794942827533144,3.903801736806239,11024.260706164481,Good
28771.347510889267,,53956.75615193219,0.3668249188535584,7,0,0.2656028089293197,11286.21366633785,equipment,services,no,bachelors,northeast,1.8753642362296545,2.510057565584291,16929.320499506775,
14170.070018437027,810.7059714535712,53609.49760062489,1.5210222918337173,9,4,0.7535891897232109,6133.5922606605645,working_capital,retail,no,high_school,northeast,3.783290945428566,1.3729490187517797,7360.310712792678,Excellent
95120.49118408878,680.8900442183642,41360.14000696044,1.9387642720184324,9,0,0.3848094833107546,14069.426554558053,business_expansion,technology,no,phd,southwest,0.43481840234067376,4.082024834108441,16883.311865469663,Average
179811.19925714674,662.4071170989705,17249.709736473935,4.1118408183800526,3,1,0.0486641055657839,14491.457349716366,real_estate,services,no,bachelors,southeast,0.09593234352277086,10.08118344268801,43474.3720491491,Subprime
77851.59633901398,749.9927682401765,34566.876739468484,1.1531901788250445,13,2,0.1029482141491125,2744.598348031136,business_expansion,retail,no,bachelors,southwest,0.4440098644669908,0.9527959504022943,2352.5128697409737,Good
79325.76756016555,733.2964872598604,30818.85674196659,0.8673442176136993,7,1,0.5675780387318882,10164.052476207382,real_estate,manufacturing,yes,bachelors,midwest,0.3885100351308062,3.9575974777949536,15246.078714311072,Average
106096.13633798294,792.5866371024874,41012.122243947866,0.8814422436329199,9,1,0.3107827984926136,3264.694286993185,business_expansion,technology,yes,high_school,northeast,0.38655622776791704,0.9552378491884607,3917.633144391822,Good
18280.47053801193,812.4516712489283,12264.87752143107,1.0437483702321655,11,1,0.2067580207834178,14681.52801131559,equipment,healthcare,yes,masters,southeast,0.6709278896982919,14.364459474917453,14681.52801131559,Excellent
22129.71121743658,697.1962963415988,21050.24099465256,3.5405365345692803,5,2,0.2603181967099957,23139.85770798698,business_expansion,retail,no,bachelors,northeast,0.9512207722401411,13.191216791921374,46279.71541597395,Average
63569.23589215955,750.1142715659164,32948.90116661156,10.60106675413814,7,0,0.2264879825814873,3164.428590437725,equipment,services,yes,bachelors,west,0.5183151992260626,1.1524858717467614,4746.642885656587,Good
50745.26264638501,,15405.599949220006,1.6186506595940966,9,1,0.1242112270852617,12469.423667865884,business_expansion,manufacturing,yes,masters,midwest,0.30358695857521356,9.712902093907331,14963.308401439059,
62915.75879964827,756.7146807890784,11578.55450914095,0.2249873850176902,6,0,0.305094758922674,1857.315595828932,equipment,retail,no,bachelors,northeast,0.18403266097176352,1.9249196547312248,3183.9695928495976,Good
50402.02796476371,770.0572535881732,44708.01570584233,1.8967123180622023,10,0,0.2981011135266761,8572.821184568975,real_estate,technology,no,masters,northeast,0.8870281119682503,2.3010158824625133,9352.168564984337,Good
106221.26111833053,621.43206192907,39454.5933486382,0.1021789535208242,8,3,0.4396566083269076,4213.685533370747,real_estate,technology,yes,bachelors,west,0.3714378169951713,1.2815802193767294,5618.2473778276635,Subprime
50627.11404624885,715.1746915195749,47522.92954891759,2.5526086073915075,6,2,0.0619675043436533,5737.783791376037,business_expansion,manufacturing,no,bachelors,northeast,0.938685335778093,1.4488459812686745,9836.200785216062,Average
45207.60063003143,803.4679439780712,13496.272569205128,2.487994109198725,8,4,0.4296099700281561,3074.259769256787,equipment,services,yes,masters,west,0.2985398999464043,2.7334300666484492,4099.013025675716,Excellent
161270.6514757541,721.1535745151239,42604.18779161994,1.3004715838847554,7,1,0.2040581205251402,2069.4108096081145,equipment,food,yes,bachelors,midwest,0.2641781837023272,0.5828753228714063,3104.1162144121718,Average
45653.37531253802,803.9847558553629,62831.26149142935,4.014674701449058,15,1,0.4937749508936758,5997.879556344115,business_expansion,services,no,masters,west,1.3762676047481075,1.1455214007568784,4498.409667258086,Excellent
21521.362999925845,,39706.45556417919,0.5288626654122623,8,0,0.2999836387563368,14950.245980031472,real_estate,retail,no,masters,midwest,1.8449786643378965,4.518231335604434,19933.66130670863,
54621.35764435939,794.5982257814429,24094.290797441037,4.079748373390987,12,2,0.266586364621659,7898.997370972704,real_estate,services,yes,masters,northeast,0.4411148282669623,3.9340426844107594,7291.382188590187,Good
32425.168694589094,563.865665931334,23998.39147036563,9.121063225780391,4,1,0.1332567970170155,12994.541391313738,working_capital,services,no,bachelors,west,0.7401161639486,6.497706185092554,31186.899339152973,High_Risk
111648.66600372104,788.3466432157193,56675.805228555335,1.707639164611176,7,2,0.1043979391662608,16377.408467709756,business_expansion,services,no,bachelors,southwest,0.5076263537815922,3.467597872081596,24566.112701564634,Good
110453.73017652064,819.7822227884149,17430.80500236461,3.729440827780964,8,0,0.1864767361102005,8196.204376576967,business_expansion,services,no,high_school,southwest,0.15781092204265004,5.642565131096273,10928.272502102622,Excellent
35550.99068891931,757.5063011459883,13033.628559591409,2.630942530227543,7,0,0.3261332052963857,9397.008707484974,real_estate,healthcare,yes,high_school,southwest,0.36661787215080816,8.651781348961732,14095.513061227462,Good
150958.41177544493,695.0147984726183,30026.34225492141,0.8800752776643087,10,1,0.1617692161505282,3683.2914948441153,working_capital,food,no,masters,west,0.19890473079027599,1.4720240501292803,4018.13617619358,Average
135773.39489909212,811.7344582144121,70670.55819770953,0.0159091250398533,9,0,0.2169983381633692,7060.090058424856,working_capital,technology,no,high_school,midwest,0.5205037279189487,1.1988171999842123,8472.108070109827,Excellent
53159.40861019318,783.7820510438623,55351.81384758774,0.6241300025457408,6,2,0.2622960153093909,1842.6155448711315,equipment,healthcare,yes,phd,midwest,1.0412420922969585,0.3994699541181835,3158.7695054933683,Good
62873.0448355233,751.2092892808181,8805.725656337077,1.631935082924317,7,2,0.198829941508438,11380.328744942371,business_expansion,services,no,bachelors,west,0.14005565786153532,15.508539585891038,17070.493117413556,Good
109519.05856015136,782.0776046022086,71912.85671061647,4.030338139468978,6,1,0.2229681903678077,8524.84932228307,business_expansion,retail,yes,bachelors,southeast,0.656624131501852,1.4225299417269857,14614.02740962812,Good
12911.674772919136,677.6618596319732,27436.62870666645,1.1233419247822407,18,2,0.1257951344819081,8470.875025223084,working_capital,services,yes,high_school,midwest,2.1249473199314868,3.7049194850340132,5350.026331719843,Average
83885.37734561,794.8533177083041,3622.389608099759,0.9481359059181332,6,1,0.6459531622093404,3015.068505012904,working_capital,healthcare,no,bachelors,southeast,0.043182610875459666,9.988108945891815,5168.688865736408,Good
74616.44328379836,743.2315999097175,7895.989527860423,3.5315660334982995,8,2,0.6257260085993912,6993.912104899617,working_capital,technology,no,bachelors,northeast,0.10582103863786116,10.629059847665228,9325.216139866156,Good
29996.674416950893,641.7097745099978,29876.1286879657,1.6571609738294002,7,2,0.3046241284163229,4226.722633987741,equipment,services,yes,high_school,midwest,0.9959813635236492,1.6976989266546374,6340.0839509816105,Subprime
32801.33596558185,751.4821064720954,39458.11001510958,6.209341984737811,8,2,0.1075363723034977,10905.418166573663,business_expansion,retail,no,bachelors,northeast,1.2029421623347807,3.3165556572642645,14540.557555431551,Good
89321.63332453382,820.80203665541,39077.73080000364,4.134116044420786,17,3,0.2487216373398962,6500.739614973251,working_capital,manufacturing,no,bachelors,southeast,0.4374945838438082,1.9962488553116162,4333.826409982167,Excellent
28763.625207870624,742.7484155994224,7269.639564198586,9.204379082227028,7,0,0.1248299201616913,9930.094753013102,equipment,manufacturing,no,bachelors,northeast,0.2527372510039746,16.391615563254142,14895.142129519652,Good
91921.11087402876,653.2971057768445,77849.31790238437,1.6568217000221526,10,3,0.1840721827282384,3774.043892993468,business_expansion,retail,no,bachelors,northeast,0.8469144591629699,0.581745966896298,4117.138792356511,Subprime
3862.053951775101,787.8275948968972,18452.52740735312,0.9023441739595948,10,0,0.5684473618025093,,working_capital,healthcare,yes,masters,northeast,4.777905133638527,,,Good
26874.983570589928,761.6728070815875,37373.594141572605,0.2560807314439303,17,1,0.2171519053110321,4632.659409226104,working_capital,healthcare,no,high_school,southwest,1.3906462134950275,1.4874649919577305,3088.439606150736,Good
42156.14510700682,591.6525646509349,13692.54950263432,5.535207680110038,10,0,0.2256783766143017,13049.96625397219,real_estate,manufacturing,no,high_school,west,0.324805540628848,11.436847097474516,14236.326822515117,Subprime
62887.98260711835,808.8303598060294,43266.029920862624,1.7504551835268665,6,4,0.4438983280397257,1460.2747321549768,equipment,manufacturing,yes,bachelors,southeast,0.6879856552319634,0.40501281993070226,2503.3281122656745,Excellent
130701.3791506854,742.1452054924905,39179.320198058376,7.804130805545265,5,0,0.4711685612137608,,equipment,services,no,bachelors,southeast,0.29976210237681455,,,Good
84054.33045052922,795.8347562585661,12029.230841837923,2.422625844041648,8,0,0.284264822329327,33109.41868364027,real_estate,healthcare,no,high_school,southeast,0.14311256513755352,33.02896331399602,44145.89157818703,Good
106926.90649895195,754.938196351397,25400.263006988906,0.5288962863300777,13,2,0.5014419393444285,5663.224293576847,real_estate,retail,yes,bachelors,west,0.2375479085519071,2.675511332364856,4854.192251637297,Good
25416.84491822444,733.286230835464,47060.813238351446,0.1739746496349281,4,2,0.5082252674466671,11709.968366832662,working_capital,manufacturing,no,masters,northeast,1.8515599944805203,2.9859156850373303,28103.92408039839,Average
46622.991868442965,716.4926159987133,43858.9389528015,1.732958903713662,5,3,0.2588953100884525,28310.291584921368,business_expansion,technology,no,high_school,midwest,0.9407148103154435,7.745821196835194,56620.58316984274,Average
76691.42698656426,757.8144686590263,15280.05167429643,1.4870249739153891,10,0,0.3653529220691814,9177.25891755558,business_expansion,services,yes,bachelors,southeast,0.19924067492933906,7.2072470270968845,10011.555182787906,Good
97729.57447689016,805.0197992701544,12306.746589784649,0.506110025103071,5,3,0.3804002029203943,8203.018969352664,working_capital,food,no,bachelors,southwest,0.12592653406639834,7.998558100313978,16406.03793870533,Excellent
33768.97067322071,682.3984195704995,125829.86132573488,1.782594369907207,7,0,0.2796443732019701,1997.5182067005376,working_capital,technology,no,high_school,midwest,3.7261977138614295,0.19049705870822206,2996.2773100508066,Average
60485.19340701624,830.8854130068769,30867.6867428163,8.300452361238756,8,2,0.0611936602753144,2141.816227877207,business_expansion,retail,yes,high_school,southwest,0.5103345960157802,0.8326440185763291,2855.754970502943,Excellent
50701.04156408579,,17218.295923439695,1.121370288347863,11,2,0.2317139587897205,13775.785833252734,real_estate,healthcare,yes,bachelors,southeast,0.33960438270950066,9.6008008414115,13775.785833252734,
26169.455990724404,762.0434475094019,28173.15872325423,12.11424991172183,10,1,0.3172264630067964,10671.73635249494,working_capital,retail,yes,bachelors,southeast,1.076566464819271,4.545490886674766,11641.894202721753,Good
19358.5118710442,802.38406026764,60607.01298757608,3.5723381082680774,13,0,0.3929421736162886,5064.050168528916,working_capital,services,no,high_school,southeast,3.1307681803320437,1.0026661771600816,4340.614430167642,Excellent
53695.487485786885,805.8857697692092,16439.759145095595,0.678355405840883,11,4,0.1322232178472297,21508.628210402832,business_expansion,healthcare,yes,high_school,northeast,0.306166493956145,15.699958632674553,21508.628210402832,Excellent
18426.784936708835,796.526976793411,31620.279670713862,0.3822392851281166,8,0,0.1915410899905029,7501.814901392669,business_expansion,food,yes,masters,northeast,1.7159954803621587,2.8469633966343957,10002.419868523559,Good
29913.85930347584,825.6931924920871,27687.55258839507,3.992154509844015,5,2,0.4542316311500361,4625.236688294809,business_expansion,healthcare,no,masters,southwest,0.9255760785186395,2.0046134478782536,9250.473376589618,Excellent
96899.23896987153,774.9989465835922,14456.820241558393,1.1897642554822263,12,3,0.1642089278718085,4448.346656189466,working_capital,services,no,bachelors,southwest,0.149194363083741,3.6923859450871204,4106.166144174891,Good
81940.41805035103,818.7121500232893,14374.236299063276,3.622486648475446,11,1,0.1978452981115088,8414.097433393858,working_capital,healthcare,yes,bachelors,midwest,0.17542302859689005,7.024315385735089,8414.097433393858,Excellent
31593.026924986985,758.7806795726126,16936.579491703174,0.1419182804397209,6,1,0.2221346480927275,,working_capital,healthcare,no,bachelors,southwest,0.5360860018693528,,,Good
84203.71689386574,694.6984640523626,29910.14970074787,0.4944357652377222,8,1,0.3889551338561383,9709.37741255991,real_estate,services,yes,bachelors,west,0.35521175078402767,3.895417780002293,12945.83655007988,Average
114597.4387348554,631.9316190364532,82274.39058034285,7.190075594273795,7,1,0.2589915031713851,8596.994556785081,working_capital,retail,yes,bachelors,southeast,0.7179426651060111,1.2539009277671296,12895.491835177621,Subprime
17511.65869420446,789.3250054565447,48755.11363590686,0.2415693149675317,8,1,0.1465582200727425,4336.778844715344,real_estate,healthcare,no,masters,west,2.7841516605881758,1.0674028272018967,5782.3717929537925,Good
30830.57773983644,759.139008928775,27009.99190120015,0.9812551774353556,8,3,0.0421279841292192,12607.663621764206,real_estate,services,no,high_school,midwest,0.8760780329271689,5.601333166221598,16810.218162352274,Good
10962.664779758494,742.3194272081064,27482.696112263897,2.1087426755267806,10,0,0.1637877483511104,11655.317999547668,working_capital,technology,no,bachelors,southwest,2.506935737057391,5.0891592083307255,12714.89236314291,Good
35916.20877620944,786.3479065595496,6755.377618929264,3.162874602901435,8,2,0.366485514524094,20587.24211397745,business_expansion,services,no,masters,midwest,0.1880871575514361,36.570406462387545,27449.65615196993,Good
30033.80316121636,798.3644789863206,28395.59996845848,5.374903208979688,9,1,0.1720910122244253,8745.244131314326,equipment,healthcare,no,bachelors,west,0.9454546870101751,3.695746160977251,10494.29295757719,Good
7276.8504434294,700.7500462335765,30982.14971446845,5.537920437069458,13,0,0.334456207776081,9088.316602549345,business_expansion,retail,no,phd,southwest,4.257631780544014,3.5200849596353825,7789.98565932801,Average
25219.671582018407,771.1123706367661,19817.43960169148,1.7251430680466815,10,1,0.5248499408129383,19231.53422863031,real_estate,healthcare,no,masters,southeast,0.7857929290021165,11.645218321352717,20979.855522142156,Good
21199.575313113117,739.7450844563323,42636.37293802339,3.8187532551818144,8,1,0.4795485515272435,7832.939555217506,real_estate,food,yes,bachelors,west,2.011189955755351,2.204579521739287,10443.919406956675,Average
28296.074158986623,840.7552024141178,14426.017304626916,2.9683029102858987,10,2,0.2152502159263107,16101.732197501047,working_capital,services,yes,bachelors,west,0.5098239855840743,13.393910618327496,17565.526033637507,Excellent
22605.493679048148,705.524224979331,33584.178209130216,6.146381013307496,8,1,0.273098694064736,6139.954749484076,business_expansion,services,no,masters,northeast,1.485664444425382,2.1938740478569905,8186.606332645435,Average
46665.25311801073,730.9652469557,46353.63068174087,1.9836219449590773,9,1,0.6956177242009987,2022.9018355481785,business_expansion,services,yes,bachelors,northeast,0.9933221740708204,0.5236876091265174,2427.482202657814,Average
21300.67487650281,832.4203450799263,24185.226108915936,2.246786289811012,9,0,0.030263032903287,2860.4302216769934,business_expansion,services,no,high_school,midwest,1.1354206497212775,1.4192615981394778,3432.516266012392,Excellent
45172.85206165959,792.1766649177018,24563.3957887686,1.1894327815087222,13,1,0.1903808508605264,6534.658069579196,business_expansion,services,yes,bachelors,southwest,0.5437645547528532,3.192388279946739,5601.13548821074,Good
